frequency,darm
1110.0,4.45e-20
1110.1,4.4400000000000005e-20
1110.2,4.4400000000000005e-20
1110.3,4.4400000000000005e-20
1110.4,4.4400000000000005e-20
1110.5,4.42e-20
1110.6,4.4400000000000005e-20
1110.7,4.46e-20
1110.8,4.46e-20
1110.9,4.47e-20
1111.0,4.4900000000000004e-20
1111.1,4.51e-20
1111.2,4.4900000000000004e-20
1111.3,4.46e-20
1111.4,4.45e-20
1111.5,4.45e-20
1111.6,4.41e-20
1111.7,4.41e-20
1111.8,4.4000000000000004e-20
1111.9,4.4000000000000004e-20
1112.0,4.41e-20
1112.1,4.38e-20
1112.2,4.37e-20
1112.3,4.37e-20
1112.4,4.3499999999999994e-20
1112.5,4.32e-20
1112.6,4.2900000000000004e-20
1112.7,4.2900000000000004e-20
1112.8,4.2800000000000006e-20
1112.9,4.2499999999999997e-20
1113.0,4.24e-20
1113.1,4.24e-20
1113.2,4.24e-20
1113.3,4.26e-20
1113.4,4.26e-20
1113.5,4.24e-20
1113.6,4.21e-20
1113.7,4.1900000000000007e-20
1113.8,4.18e-20
1113.9,4.18e-20
1114.0,4.18e-20
1114.1,4.1900000000000007e-20
1114.2,4.2000000000000004e-20
1114.3,4.2000000000000004e-20
1114.4,4.1900000000000007e-20
1114.5,4.21e-20
1114.6,4.23e-20
1114.7,4.23e-20
1114.8,4.21e-20
1114.9,4.22e-20
1115.0,4.2000000000000004e-20
1115.1,4.1900000000000007e-20
1115.2,4.17e-20
1115.3,4.18e-20
1115.4,4.18e-20
1115.5,4.17e-20
1115.6,4.1399999999999996e-20
1115.7,4.13e-20
1115.8,4.1399999999999996e-20
1115.9,4.1399999999999996e-20
1116.0,4.13e-20
1116.1,4.17e-20
1116.2,4.18e-20
1116.3,4.2000000000000004e-20
1116.4,4.22e-20
1116.5,4.21e-20
1116.6,4.21e-20
1116.7,4.2000000000000004e-20
1116.8,4.23e-20
1116.9,4.2499999999999997e-20
1117.0,4.24e-20
1117.1,4.24e-20
1117.2,4.26e-20
1117.3,4.26e-20
1117.4,4.3e-20
1117.5,4.33e-20
1117.6,4.3e-20
1117.7,4.2900000000000004e-20
1117.8,4.2900000000000004e-20
1117.9,4.2800000000000006e-20
1118.0,4.2800000000000006e-20
1118.1,4.2900000000000004e-20
1118.2,4.33e-20
1118.3,4.37e-20
1118.4,4.4000000000000004e-20
1118.5,4.42e-20
1118.6,4.45e-20
1118.7,4.45e-20
1118.8,4.46e-20
1118.9,4.4900000000000004e-20
1119.0,4.4800000000000007e-20
1119.1,4.4800000000000007e-20
1119.2,4.46e-20
1119.3,4.45e-20
1119.4,4.45e-20
1119.5,4.4299999999999996e-20
1119.6,4.46e-20
1119.7,4.5e-20
1119.8,4.51e-20
1119.9,4.5e-20
1120.0,4.5e-20
1120.1,4.5e-20
1120.2,4.53e-20
1120.3,4.55e-20
1120.4,4.56e-20
1120.5,4.5700000000000006e-20
1120.6,4.5800000000000004e-20
1120.7,4.56e-20
1120.8,4.56e-20
1120.9,4.5399999999999997e-20
1121.0,4.5199999999999996e-20
1121.1,4.5199999999999996e-20
1121.2,4.53e-20
1121.3,4.5399999999999997e-20
1121.4,4.56e-20
1121.5,4.56e-20
1121.6,4.55e-20
1121.7,4.5700000000000006e-20
1121.8,4.59e-20
1121.9,4.56e-20
1122.0,4.56e-20
1122.1,4.5700000000000006e-20
1122.2,4.5800000000000004e-20
1122.3,4.6e-20
1122.4,4.6e-20
1122.5,4.6e-20
1122.6,4.6e-20
1122.7,4.6e-20
1122.8,4.5800000000000004e-20
1122.9,4.5800000000000004e-20
1123.0,4.59e-20
1123.1,4.5800000000000004e-20
1123.2,4.5700000000000006e-20
1123.3,4.56e-20
1123.4,4.6e-20
1123.5,4.6e-20
1123.6,4.56e-20
1123.7,4.55e-20
1123.8,4.55e-20
1123.9,4.55e-20
1124.0,4.5199999999999996e-20
1124.1,4.5e-20
1124.2,4.4900000000000004e-20
1124.3,4.47e-20
1124.4,4.46e-20
1124.5,4.46e-20
1124.6,4.47e-20
1124.7,4.47e-20
1124.8,4.5e-20
1124.9,4.4900000000000004e-20
1125.0,4.47e-20
1125.1,4.46e-20
1125.2,4.46e-20
1125.3,4.45e-20
1125.4,4.45e-20
1125.5,4.4400000000000005e-20
1125.6,4.4400000000000005e-20
1125.7,4.4299999999999996e-20
1125.8,4.39e-20
1125.9,4.39e-20
1126.0,4.4000000000000004e-20
1126.1,4.4000000000000004e-20
1126.2,4.41e-20
1126.3,4.39e-20
1126.4,4.37e-20
1126.5,4.4000000000000004e-20
1126.6,4.4000000000000004e-20
1126.7,4.39e-20
1126.8,4.37e-20
1126.9,4.36e-20
1127.0,4.38e-20
1127.1,4.3499999999999994e-20
1127.2,4.3399999999999996e-20
1127.3,4.3499999999999994e-20
1127.4,4.3399999999999996e-20
1127.5,4.31e-20
1127.6,4.32e-20
1127.7,4.31e-20
1127.8,4.31e-20
1127.9,4.31e-20
1128.0,4.3e-20
1128.1,4.2900000000000004e-20
1128.2,4.31e-20
1128.3,4.3499999999999994e-20
1128.4,4.37e-20
1128.5,4.38e-20
1128.6,4.38e-20
1128.7,4.4000000000000004e-20
1128.8,4.42e-20
1128.9,4.4299999999999996e-20
1129.0,4.45e-20
1129.1,4.46e-20
1129.2,4.46e-20
1129.3,4.4299999999999996e-20
1129.4,4.4400000000000005e-20
1129.5,4.45e-20
1129.6,4.46e-20
1129.7,4.4800000000000007e-20
1129.8,4.4900000000000004e-20
1129.9,4.4800000000000007e-20
1130.0,4.4800000000000007e-20
1130.1,4.4900000000000004e-20
1130.2,4.47e-20
1130.3,4.4299999999999996e-20
1130.4,4.41e-20
1130.5,4.39e-20
1130.6,4.39e-20
1130.7,4.4000000000000004e-20
1130.8,4.4000000000000004e-20
1130.9,4.4000000000000004e-20
1131.0,4.4000000000000004e-20
1131.1,4.38e-20
1131.2,4.38e-20
1131.3,4.39e-20
1131.4,4.38e-20
1131.5,4.36e-20
1131.6,4.3499999999999994e-20
1131.7,4.36e-20
1131.8,4.3499999999999994e-20
1131.9,4.33e-20
1132.0,4.36e-20
1132.1,4.39e-20
1132.2,4.4000000000000004e-20
1132.3,4.42e-20
1132.4,4.4400000000000005e-20
1132.5,4.4400000000000005e-20
1132.6,4.46e-20
1132.7,4.4800000000000007e-20
1132.8,4.4900000000000004e-20
1132.9,4.4900000000000004e-20
1133.0,4.4800000000000007e-20
1133.1,4.51e-20
1133.2,4.5399999999999997e-20
1133.3,4.53e-20
1133.4,4.51e-20
1133.5,4.5e-20
1133.6,4.5e-20
1133.7,4.5e-20
1133.8,4.4800000000000007e-20
1133.9,4.4900000000000004e-20
1134.0,4.47e-20
1134.1,4.45e-20
1134.2,4.45e-20
1134.3,4.4299999999999996e-20
1134.4,4.42e-20
1134.5,4.4299999999999996e-20
1134.6,4.4299999999999996e-20
1134.7,4.42e-20
1134.8,4.4000000000000004e-20
1134.9,4.39e-20
1135.0,4.4000000000000004e-20
1135.1,4.39e-20
1135.2,4.39e-20
1135.3,4.38e-20
1135.4,4.39e-20
1135.5,4.4000000000000004e-20
1135.6,4.38e-20
1135.7,4.38e-20
1135.8,4.38e-20
1135.9,4.4000000000000004e-20
1136.0,4.4000000000000004e-20
1136.1,4.41e-20
1136.2,4.42e-20
1136.3,4.42e-20
1136.4,4.41e-20
1136.5,4.39e-20
1136.6,4.4000000000000004e-20
1136.7,4.41e-20
1136.8,4.4000000000000004e-20
1136.9,4.38e-20
1137.0,4.39e-20
1137.1,4.38e-20
1137.2,4.37e-20
1137.3,4.36e-20
1137.4,4.38e-20
1137.5,4.37e-20
1137.6,4.36e-20
1137.7,4.33e-20
1137.8,4.31e-20
1137.9,4.2900000000000004e-20
1138.0,4.3e-20
1138.1,4.2900000000000004e-20
1138.2,4.2800000000000006e-20
1138.3,4.3e-20
1138.4,4.32e-20
1138.5,4.3399999999999996e-20
1138.6,4.3399999999999996e-20
1138.7,4.3499999999999994e-20
1138.8,4.36e-20
1138.9,4.3499999999999994e-20
1139.0,4.38e-20
1139.1,4.39e-20
1139.2,4.38e-20
1139.3,4.38e-20
1139.4,4.37e-20
1139.5,4.38e-20
1139.6,4.41e-20
1139.7,4.4299999999999996e-20
1139.8,4.4400000000000005e-20
1139.9,4.42e-20
1140.0,4.41e-20
1140.1,4.39e-20
1140.2,4.38e-20
1140.3,4.36e-20
1140.4,4.37e-20
1140.5,4.39e-20
1140.6,4.4000000000000004e-20
1140.7,4.41e-20
1140.8,4.38e-20
1140.9,4.37e-20
1141.0,4.38e-20
1141.1,4.4000000000000004e-20
1141.2,4.4400000000000005e-20
1141.3,4.4400000000000005e-20
1141.4,4.4299999999999996e-20
1141.5,4.4299999999999996e-20
1141.6,4.4400000000000005e-20
1141.7,4.46e-20
1141.8,4.4800000000000007e-20
1141.9,4.46e-20
1142.0,4.47e-20
1142.1,4.46e-20
1142.2,4.46e-20
1142.3,4.47e-20
1142.4,4.5e-20
1142.5,4.5199999999999996e-20
1142.6,4.5399999999999997e-20
1142.7,4.55e-20
1142.8,4.5800000000000004e-20
1142.9,4.59e-20
1143.0,4.5800000000000004e-20
1143.1,4.56e-20
1143.2,4.55e-20
1143.3,4.53e-20
1143.4,4.5e-20
1143.5,4.4900000000000004e-20
1143.6,4.4900000000000004e-20
1143.7,4.47e-20
1143.8,4.46e-20
1143.9,4.46e-20
1144.0,4.4400000000000005e-20
1144.1,4.4299999999999996e-20
1144.2,4.42e-20
1144.3,4.42e-20
1144.4,4.4299999999999996e-20
1144.5,4.47e-20
1144.6,4.5e-20
1144.7,4.5199999999999996e-20
1144.8,4.5199999999999996e-20
1144.9,4.5199999999999996e-20
1145.0,4.55e-20
1145.1,4.5800000000000004e-20
1145.2,4.59e-20
1145.3,4.56e-20
1145.4,4.55e-20
1145.5,4.5399999999999997e-20
1145.6,4.5199999999999996e-20
1145.7,4.53e-20
1145.8,4.5399999999999997e-20
1145.9,4.53e-20
1146.0,4.5399999999999997e-20
1146.1,4.55e-20
1146.2,4.5399999999999997e-20
1146.3,4.5199999999999996e-20
1146.4,4.53e-20
1146.5,4.5399999999999997e-20
1146.6,4.5700000000000006e-20
1146.7,4.59e-20
1146.8,4.59e-20
1146.9,4.61e-20
1147.0,4.61e-20
1147.1,4.61e-20
1147.2,4.6e-20
1147.3,4.6e-20
1147.4,4.6e-20
1147.5,4.6e-20
1147.6,4.5700000000000006e-20
1147.7,4.55e-20
1147.8,4.56e-20
1147.9,4.56e-20
1148.0,4.59e-20
1148.1,4.62e-20
1148.2,4.66e-20
1148.3,4.65e-20
1148.4,4.65e-20
1148.5,4.68e-20
1148.6,4.7e-20
1148.7,4.71e-20
1148.8,4.7199999999999996e-20
1148.9,4.7300000000000005e-20
1149.0,4.7199999999999996e-20
1149.1,4.71e-20
1149.2,4.67e-20
1149.3,4.65e-20
1149.4,4.65e-20
1149.5,4.65e-20
1149.6,4.65e-20
1149.7,4.65e-20
1149.8,4.6299999999999996e-20
1149.9,4.6299999999999996e-20
1150.0,4.66e-20
1150.1,4.68e-20
1150.2,4.6900000000000004e-20
1150.3,4.68e-20
1150.4,4.66e-20
1150.5,4.6399999999999994e-20
1150.6,4.6399999999999994e-20
1150.7,4.88e-20
1150.8,5.52e-20
1150.9,6.139999999999999e-20
1151.0,6.389999999999999e-20
1151.1,6.38e-20
1151.2,6.37e-20
1151.3,6.36e-20
1151.4,6.33e-20
1151.5,6.3e-20
1151.6,6.28e-20
1151.7,6.27e-20
1151.8,6.27e-20
1151.9,6.27e-20
1152.0,6.26e-20
1152.1,6.28e-20
1152.2,6.29e-20
1152.3,6.3e-20
1152.4,6.3e-20
1152.5,6.29e-20
1152.6,6.309999999999999e-20
1152.7,6.3e-20
1152.8,6.27e-20
1152.9,6.25e-20
1153.0,6.26e-20
1153.1,6.28e-20
1153.2,6.26e-20
1153.3,6.26e-20
1153.4,6.27e-20
1153.5,6.27e-20
1153.6,6.27e-20
1153.7,6.29e-20
1153.8,6.32e-20
1153.9,6.33e-20
1154.0,6.33e-20
1154.1,6.32e-20
1154.2,6.32e-20
1154.3,6.32e-20
1154.4,6.309999999999999e-20
1154.5,6.3e-20
1154.6,6.29e-20
1154.7,6.28e-20
1154.8,6.27e-20
1154.9,6.24e-20
1155.0,6.22e-20
1155.1,6.230000000000001e-20
1155.2,6.25e-20
1155.3,6.26e-20
1155.4,6.040000000000001e-20
1155.5,5.3899999999999996e-20
1155.6,4.7800000000000004e-20
1155.7,4.55e-20
1155.8,4.55e-20
1155.9,4.5800000000000004e-20
1156.0,4.5700000000000006e-20
1156.1,4.55e-20
1156.2,4.55e-20
1156.3,4.56e-20
1156.4,4.5700000000000006e-20
1156.5,4.59e-20
1156.6,4.59e-20
1156.7,4.5800000000000004e-20
1156.8,4.5700000000000006e-20
1156.9,4.5700000000000006e-20
1157.0,4.5800000000000004e-20
1157.1,4.59e-20
1157.2,4.6e-20
1157.3,4.5700000000000006e-20
1157.4,4.5700000000000006e-20
1157.5,4.5700000000000006e-20
1157.6,4.5800000000000004e-20
1157.7,4.59e-20
1157.8,4.5800000000000004e-20
1157.9,4.5800000000000004e-20
1158.0,4.56e-20
1158.1,4.5399999999999997e-20
1158.2,4.53e-20
1158.3,4.51e-20
1158.4,4.4800000000000007e-20
1158.5,4.45e-20
1158.6,4.47e-20
1158.7,4.4800000000000007e-20
1158.8,4.47e-20
1158.9,4.46e-20
1159.0,4.45e-20
1159.1,4.46e-20
1159.2,4.47e-20
1159.3,4.4800000000000007e-20
1159.4,4.5e-20
1159.5,4.51e-20
1159.6,4.51e-20
1159.7,4.53e-20
1159.8,4.53e-20
1159.9,4.51e-20
1160.0,4.5e-20
1160.1,4.47e-20
1160.2,4.46e-20
1160.3,4.45e-20
1160.4,4.45e-20
1160.5,4.45e-20
1160.6,4.4400000000000005e-20
1160.7,4.4400000000000005e-20
1160.8,4.45e-20
1160.9,4.46e-20
1161.0,4.47e-20
1161.1,4.4900000000000004e-20
1161.2,4.51e-20
1161.3,4.51e-20
1161.4,4.5199999999999996e-20
1161.5,4.55e-20
1161.6,4.55e-20
1161.7,4.5399999999999997e-20
1161.8,4.53e-20
1161.9,4.5199999999999996e-20
1162.0,4.5399999999999997e-20
1162.1,4.5399999999999997e-20
1162.2,4.56e-20
1162.3,4.5700000000000006e-20
1162.4,4.56e-20
1162.5,4.55e-20
1162.6,4.56e-20
1162.7,4.5700000000000006e-20
1162.8,4.59e-20
1162.9,4.61e-20
1163.0,4.62e-20
1163.1,4.6399999999999994e-20
1163.2,4.6399999999999994e-20
1163.3,4.6e-20
1163.4,4.59e-20
1163.5,4.6e-20
1163.6,4.62e-20
1163.7,4.6399999999999994e-20
1163.8,4.6399999999999994e-20
1163.9,4.65e-20
1164.0,4.66e-20
1164.1,4.65e-20
1164.2,4.6399999999999994e-20
1164.3,4.6299999999999996e-20
1164.4,4.61e-20
1164.5,4.59e-20
1164.6,4.6e-20
1164.7,4.61e-20
1164.8,4.62e-20
1164.9,4.6399999999999994e-20
1165.0,4.6399999999999994e-20
1165.1,4.61e-20
1165.2,4.62e-20
1165.3,4.6299999999999996e-20
1165.4,4.65e-20
1165.5,4.66e-20
1165.6,4.66e-20
1165.7,4.65e-20
1165.8,4.6399999999999994e-20
1165.9,4.6299999999999996e-20
1166.0,4.6399999999999994e-20
1166.1,4.66e-20
1166.2,4.6399999999999994e-20
1166.3,4.6399999999999994e-20
1166.4,4.6299999999999996e-20
1166.5,4.61e-20
1166.6,4.61e-20
1166.7,4.59e-20
1166.8,4.5800000000000004e-20
1166.9,4.5700000000000006e-20
1167.0,4.55e-20
1167.1,4.5199999999999996e-20
1167.2,4.5e-20
1167.3,4.5199999999999996e-20
1167.4,4.5199999999999996e-20
1167.5,4.53e-20
1167.6,4.56e-20
1167.7,4.59e-20
1167.8,4.61e-20
1167.9,4.6e-20
1168.0,4.59e-20
1168.1,4.5800000000000004e-20
1168.2,4.5800000000000004e-20
1168.3,4.5800000000000004e-20
1168.4,4.5700000000000006e-20
1168.5,4.56e-20
1168.6,4.55e-20
1168.7,4.51e-20
1168.8,4.4800000000000007e-20
1168.9,4.45e-20
1169.0,4.47e-20
1169.1,4.4800000000000007e-20
1169.2,4.4800000000000007e-20
1169.3,4.4800000000000007e-20
1169.4,4.47e-20
1169.5,4.46e-20
1169.6,4.45e-20
1169.7,4.4400000000000005e-20
1169.8,4.46e-20
1169.9,4.45e-20
1170.0,4.45e-20
1170.1,4.4400000000000005e-20
1170.2,4.41e-20
1170.3,4.4299999999999996e-20
1170.4,4.4400000000000005e-20
1170.5,4.45e-20
1170.6,4.4800000000000007e-20
1170.7,4.47e-20
1170.8,4.47e-20
1170.9,4.4900000000000004e-20
1171.0,4.5e-20
1171.1,4.5e-20
1171.2,4.5e-20
1171.3,4.4900000000000004e-20
1171.4,4.4900000000000004e-20
1171.5,4.5e-20
1171.6,4.5e-20
1171.7,4.51e-20
1171.8,4.53e-20
1171.9,4.5399999999999997e-20
1172.0,4.5399999999999997e-20
1172.1,4.5399999999999997e-20
1172.2,4.55e-20
1172.3,4.55e-20
1172.4,4.5399999999999997e-20
1172.5,4.55e-20
1172.6,4.5700000000000006e-20
1172.7,4.56e-20
1172.8,4.55e-20
1172.9,4.5800000000000004e-20
1173.0,4.59e-20
1173.1,4.5800000000000004e-20
1173.2,4.5800000000000004e-20
1173.3,4.5800000000000004e-20
1173.4,4.59e-20
1173.5,4.5800000000000004e-20
1173.6,4.6e-20
1173.7,4.62e-20
1173.8,4.6399999999999994e-20
1173.9,4.65e-20
1174.0,4.65e-20
1174.1,4.6399999999999994e-20
1174.2,4.6299999999999996e-20
1174.3,4.66e-20
1174.4,4.68e-20
1174.5,4.6900000000000004e-20
1174.6,4.7e-20
1174.7,4.74e-20
1174.8,4.7699999999999995e-20
1174.9,4.79e-20
1175.0,4.79e-20
1175.1,4.7800000000000004e-20
1175.2,4.7800000000000004e-20
1175.3,4.7800000000000004e-20
1175.4,4.75e-20
1175.5,4.74e-20
1175.6,4.74e-20
1175.7,4.76e-20
1175.8,4.7699999999999995e-20
1175.9,4.7800000000000004e-20
1176.0,4.7800000000000004e-20
1176.1,4.79e-20
1176.2,4.7800000000000004e-20
1176.3,4.79e-20
1176.4,4.79e-20
1176.5,4.7800000000000004e-20
1176.6,4.76e-20
1176.7,4.75e-20
1176.8,4.76e-20
1176.9,4.76e-20
1177.0,4.7699999999999995e-20
1177.1,4.7699999999999995e-20
1177.2,4.7800000000000004e-20
1177.3,4.75e-20
1177.4,4.7300000000000005e-20
1177.5,4.7300000000000005e-20
1177.6,4.71e-20
1177.7,4.7e-20
1177.8,4.7e-20
1177.9,4.71e-20
1178.0,4.71e-20
1178.1,4.7199999999999996e-20
1178.2,4.7300000000000005e-20
1178.3,4.75e-20
1178.4,4.74e-20
1178.5,4.7300000000000005e-20
1178.6,4.75e-20
1178.7,4.7699999999999995e-20
1178.8,4.79e-20
1178.9,4.82e-20
1179.0,4.82e-20
1179.1,4.7800000000000004e-20
1179.2,4.75e-20
1179.3,4.7199999999999996e-20
1179.4,4.6900000000000004e-20
1179.5,4.66e-20
1179.6,4.6399999999999994e-20
1179.7,4.65e-20
1179.8,4.66e-20
1179.9,4.65e-20
1180.0,4.6299999999999996e-20
1180.1,4.6399999999999994e-20
1180.2,4.65e-20
1180.3,4.65e-20
1180.4,4.66e-20
1180.5,4.6399999999999994e-20
1180.6,4.62e-20
1180.7,4.61e-20
1180.8,4.5800000000000004e-20
1180.9,4.59e-20
1181.0,4.6e-20
1181.1,4.5700000000000006e-20
1181.2,4.55e-20
1181.3,4.5399999999999997e-20
1181.4,4.5399999999999997e-20
1181.5,4.5399999999999997e-20
1181.6,4.5399999999999997e-20
1181.7,4.53e-20
1181.8,4.4900000000000004e-20
1181.9,4.4900000000000004e-20
1182.0,4.4900000000000004e-20
1182.1,4.4900000000000004e-20
1182.2,4.47e-20
1182.3,4.46e-20
1182.4,4.4800000000000007e-20
1182.5,4.51e-20
1182.6,4.5e-20
1182.7,4.5e-20
1182.8,4.5e-20
1182.9,4.5e-20
1183.0,4.47e-20
1183.1,4.4400000000000005e-20
1183.2,4.45e-20
1183.3,4.46e-20
1183.4,4.4299999999999996e-20
1183.5,4.39e-20
1183.6,4.37e-20
1183.7,4.36e-20
1183.8,4.38e-20
1183.9,4.41e-20
1184.0,4.42e-20
1184.1,4.42e-20
1184.2,4.4400000000000005e-20
1184.3,4.45e-20
1184.4,4.47e-20
1184.5,4.4800000000000007e-20
1184.6,4.4800000000000007e-20
1184.7,4.5199999999999996e-20
1184.8,4.5399999999999997e-20
1184.9,4.53e-20
1185.0,4.53e-20
1185.1,4.5399999999999997e-20
1185.2,4.51e-20
1185.3,4.4800000000000007e-20
1185.4,4.4900000000000004e-20
1185.5,4.5199999999999996e-20
1185.6,4.53e-20
1185.7,4.5199999999999996e-20
1185.8,4.53e-20
1185.9,4.56e-20
1186.0,4.5800000000000004e-20
1186.1,4.59e-20
1186.2,4.6e-20
1186.3,4.62e-20
1186.4,4.6299999999999996e-20
1186.5,4.6399999999999994e-20
1186.6,4.65e-20
1186.7,4.67e-20
1186.8,4.68e-20
1186.9,4.67e-20
1187.0,4.65e-20
1187.1,4.66e-20
1187.2,4.66e-20
1187.3,4.66e-20
1187.4,4.6399999999999994e-20
1187.5,4.6299999999999996e-20
1187.6,4.6299999999999996e-20
1187.7,4.65e-20
1187.8,4.65e-20
1187.9,4.65e-20
1188.0,4.66e-20
1188.1,4.67e-20
1188.2,4.66e-20
1188.3,4.6399999999999994e-20
1188.4,4.6299999999999996e-20
1188.5,4.6399999999999994e-20
1188.6,4.6299999999999996e-20
1188.7,4.59e-20
1188.8,4.5700000000000006e-20
1188.9,4.56e-20
1189.0,4.55e-20
1189.1,4.56e-20
1189.2,4.55e-20
1189.3,4.55e-20
1189.4,4.56e-20
1189.5,4.56e-20
1189.6,4.56e-20
1189.7,4.55e-20
1189.8,4.5199999999999996e-20
1189.9,4.5199999999999996e-20
1190.0,4.55e-20
1190.1,4.5399999999999997e-20
1190.2,4.53e-20
1190.3,4.53e-20
1190.4,4.5399999999999997e-20
1190.5,4.56e-20
1190.6,4.56e-20
1190.7,4.55e-20
1190.8,4.56e-20
1190.9,4.5700000000000006e-20
1191.0,4.5399999999999997e-20
1191.1,4.53e-20
1191.2,4.5399999999999997e-20
1191.3,4.56e-20
1191.4,4.56e-20
1191.5,4.5399999999999997e-20
1191.6,4.53e-20
1191.7,4.53e-20
1191.8,4.51e-20
1191.9,4.4900000000000004e-20
1192.0,4.4900000000000004e-20
1192.1,4.51e-20
1192.2,4.5199999999999996e-20
1192.3,4.5199999999999996e-20
1192.4,4.53e-20
1192.5,4.53e-20
1192.6,4.5199999999999996e-20
1192.7,4.4800000000000007e-20
1192.8,4.45e-20
1192.9,4.4299999999999996e-20
1193.0,4.42e-20
1193.1,4.4299999999999996e-20
1193.2,4.4400000000000005e-20
1193.3,4.4299999999999996e-20
1193.4,4.42e-20
1193.5,4.4400000000000005e-20
1193.6,4.47e-20
1193.7,4.4800000000000007e-20
1193.8,4.4800000000000007e-20
1193.9,4.5e-20
1194.0,4.51e-20
1194.1,4.51e-20
1194.2,4.5199999999999996e-20
1194.3,4.5399999999999997e-20
1194.4,4.56e-20
1194.5,4.5800000000000004e-20
1194.6,4.6e-20
1194.7,4.6299999999999996e-20
1194.8,4.65e-20
1194.9,4.6299999999999996e-20
1195.0,4.6299999999999996e-20
1195.1,4.6399999999999994e-20
1195.2,4.6299999999999996e-20
1195.3,4.66e-20
1195.4,4.67e-20
1195.5,4.66e-20
1195.6,4.65e-20
1195.7,4.6399999999999994e-20
1195.8,4.6399999999999994e-20
1195.9,4.66e-20
1196.0,4.66e-20
1196.1,4.6399999999999994e-20
1196.2,4.6299999999999996e-20
1196.3,4.62e-20
1196.4,4.62e-20
1196.5,4.6299999999999996e-20
1196.6,4.6299999999999996e-20
1196.7,4.6299999999999996e-20
1196.8,4.6399999999999994e-20
1196.9,4.6399999999999994e-20
1197.0,4.6299999999999996e-20
1197.1,4.62e-20
1197.2,4.62e-20
1197.3,4.6299999999999996e-20
1197.4,4.65e-20
1197.5,4.67e-20
1197.6,4.71e-20
1197.7,4.7199999999999996e-20
1197.8,4.7300000000000005e-20
1197.9,4.74e-20
1198.0,4.74e-20
1198.1,4.74e-20
1198.2,4.75e-20
1198.3,4.74e-20
1198.4,4.75e-20
1198.5,4.74e-20
1198.6,4.74e-20
1198.7,4.74e-20
1198.8,4.7300000000000005e-20
1198.9,4.7199999999999996e-20
1199.0,4.7199999999999996e-20
1199.1,4.7199999999999996e-20
1199.2,4.7300000000000005e-20
1199.3,4.6900000000000004e-20
1199.4,4.67e-20
1199.5,4.66e-20
1199.6,4.6299999999999996e-20
1199.7,4.59e-20
1199.8,4.5800000000000004e-20
1199.9,4.5800000000000004e-20
1200.0,4.59e-20
1200.1,4.59e-20
1200.2,4.5399999999999997e-20
1200.3,4.53e-20
1200.4,4.53e-20
1200.5,4.53e-20
1200.6,4.55e-20
1200.7,4.56e-20
1200.8,4.5700000000000006e-20
1200.9,4.5700000000000006e-20
1201.0,4.6e-20
1201.1,4.6e-20
1201.2,4.61e-20
1201.3,4.6299999999999996e-20
1201.4,4.6299999999999996e-20
1201.5,4.65e-20
1201.6,4.67e-20
1201.7,4.6900000000000004e-20
1201.8,4.7e-20
1201.9,4.7e-20
1202.0,4.71e-20
1202.1,4.7300000000000005e-20
1202.2,4.74e-20
1202.3,4.7300000000000005e-20
1202.4,4.7300000000000005e-20
1202.5,4.75e-20
1202.6,4.7800000000000004e-20
1202.7,4.7800000000000004e-20
1202.8,4.76e-20
1202.9,4.7699999999999995e-20
1203.0,4.7800000000000004e-20
1203.1,4.7699999999999995e-20
1203.2,4.76e-20
1203.3,4.79e-20
1203.4,4.7699999999999995e-20
1203.5,4.76e-20
1203.6,4.75e-20
1203.7,4.74e-20
1203.8,4.75e-20
1203.9,4.75e-20
1204.0,4.75e-20
1204.1,4.7699999999999995e-20
1204.2,4.74e-20
1204.3,4.7199999999999996e-20
1204.4,4.71e-20
1204.5,4.7199999999999996e-20
1204.6,4.7300000000000005e-20
1204.7,4.7199999999999996e-20
1204.8,4.74e-20
1204.9,4.7300000000000005e-20
1205.0,4.7300000000000005e-20
1205.1,4.75e-20
1205.2,4.74e-20
1205.3,4.71e-20
1205.4,4.7199999999999996e-20
1205.5,4.75e-20
1205.6,4.7699999999999995e-20
1205.7,4.76e-20
1205.8,4.7699999999999995e-20
1205.9,4.7800000000000004e-20
1206.0,4.76e-20
1206.1,4.74e-20
1206.2,4.7300000000000005e-20
1206.3,4.7300000000000005e-20
1206.4,4.7300000000000005e-20
1206.5,4.7199999999999996e-20
1206.6,4.7e-20
1206.7,4.7e-20
1206.8,4.71e-20
1206.9,4.7e-20
1207.0,4.7199999999999996e-20
1207.1,4.7300000000000005e-20
1207.2,4.7300000000000005e-20
1207.3,4.7199999999999996e-20
1207.4,4.7199999999999996e-20
1207.5,4.7e-20
1207.6,4.7e-20
1207.7,4.71e-20
1207.8,4.7e-20
1207.9,4.7e-20
1208.0,4.7e-20
1208.1,4.7e-20
1208.2,4.68e-20
1208.3,4.66e-20
1208.4,4.66e-20
1208.5,4.6299999999999996e-20
1208.6,4.6e-20
1208.7,4.6e-20
1208.8,4.61e-20
1208.9,4.6299999999999996e-20
1209.0,4.65e-20
1209.1,4.65e-20
1209.2,4.6399999999999994e-20
1209.3,4.6299999999999996e-20
1209.4,4.6299999999999996e-20
1209.5,4.6299999999999996e-20
1209.6,4.62e-20
1209.7,4.65e-20
1209.8,4.67e-20
1209.9,4.6900000000000004e-20
1210.0,4.71e-20
1210.1,4.7199999999999996e-20
1210.2,4.74e-20
1210.3,4.7199999999999996e-20
