frequency,amb,flag,darm
37.4675,0.0,0,4.875e-20
37.58,0.0,0,4.1700000000000006e-20
37.67,1.08e-20,1,4.123333333333334e-20
37.76,0.0,0,4.4466666666666664e-20
37.85,0.0,0,4.373333333333333e-20
37.94,0.0,0,4.136666666666667e-20
38.045,3.66e-21,1,4.5375e-20
38.15,0.0,0,4.59e-20
38.24,0.0,0,4.8266666666666664e-20
38.33,3.46e-21,1,4.2e-20
38.42,0.0,0,4.1433333333333335e-20
38.5325,0.0,0,4.5e-20
38.64,0.0,0,4.056666666666667e-20
38.73,1.66e-20,1,4.49e-20
38.82,0.0,0,4.5366666666666664e-20
38.925,0.0,0,3.7800000000000003e-20
39.03,1.7100000000000002e-20,1,4.266666666666667e-20
39.120000000000005,0.0,0,4.206666666666667e-20
39.21,0.0,0,4.1166666666666663e-20
39.315,1.15e-20,1,3.82e-20
39.42,0.0,0,4.1966666666666666e-20
39.516666666666666,0.0,0,4.526666666666666e-20
39.61,0.0,0,4.18e-20
39.714999999999996,6.6400000000000005e-21,1,3.885e-20
39.82,0.0,0,3.613333333333334e-20
39.91,0.0,0,3.5766666666666664e-20
40.015,5.67e-21,1,3.4575e-20
40.120000000000005,0.0,0,3.553333333333333e-20
40.21,0.0,0,4.27e-20
40.315,6.24e-21,1,3.5349999999999994e-20
40.42,0.0,0,3.593333333333333e-20
40.516666666666666,0.0,0,3.6733333333333335e-20
40.625,0.0,0,3.355e-20
40.73,1.9399999999999998e-21,1,3.71e-20
40.82,0.0,0,8.03e-20
40.925,0.0,0,1.0724999999999999e-19
41.03,2.3900000000000002e-20,0,3.8733333333333335e-20
41.120000000000005,0.0,0,3.6733333333333335e-20
41.225,0.0,0,3.7725e-20
41.33,8.170000000000001e-21,1,4.0200000000000004e-20
41.435,0.0,0,3.9475e-20
41.55,0.0,0,3.6733333333333335e-20
41.64,0.0,0,3.4233333333333336e-20
41.745,1.6299999999999993e-20,1,3.6625e-20
41.85,0.0,0,3.566666666666666e-20
41.955,5.6399999999999996e-21,1,3.535e-20
42.06,0.0,0,3.2699999999999996e-20
42.165,0.0,0,3.8325e-20
