frequency,amb,flag,channel
902.8,8.01e-21,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
902.9,7.8e-21,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
903.0,7.390000000000001e-21,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
903.1,7.08e-21,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
903.2,6.620000000000001e-21,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
903.3,6.1e-21,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
903.4,5.75e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
903.5,5.79e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
903.6,9.55e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
903.7,9.08e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
903.8,8.64e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
903.9,8.5e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
904.0,8.399999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
904.1,8.46e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
904.2,8.35e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
904.3,8.27e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
904.4,8.35e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
904.5,8.26e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
904.6,8.04e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
904.7,7.78e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
904.8,7.659999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
904.9,7.600000000000001e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
905.0,9.109999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
905.1,9.019999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
905.2,8.95e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
905.3,8.880000000000001e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
905.4,8.82e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
905.5,8.77e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
905.6,8.63e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
905.7,8.49e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
905.8,8.329999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
905.9,8.2e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
906.0,8.159999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
906.1,8.229999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
906.2,8.35e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
906.3,8.6e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
906.4,6.3800000000000005e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
906.5,6.35e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
906.6,6.2199999999999995e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
906.7,6.07e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
906.8,6.13e-21,Upper Limit,H1:PEM-CS_ACC_BSC2_BS_Z
906.9,8.71e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
907.0,8.449999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
907.1,8.340000000000001e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
907.2,8.37e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
907.3,8.13e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
907.4,7.81e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
907.5,7.600000000000001e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
907.6,7.44e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
907.7,7.56e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
907.8,7.77e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
907.9,7.91e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
908.0,8.229999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
908.1,8.569999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
908.2,8.77e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
908.3,8.94e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
908.4,9.059999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
908.5,9.19e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
908.6,9.55e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
908.7,9.72e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
908.8,1.01e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
908.9,1.0500000000000001e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
909.0,1.09e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
909.1,1.14e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
909.2,1.1599999999999998e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
909.3,1.15e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
909.4,1.1299999999999999e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
909.5,1.09e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
909.6,1.08e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
909.7,1.0700000000000002e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
909.8,1.06e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
909.9,7.140000000000002e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
910.0,7.020000000000002e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
910.1,6.93e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
910.2,6.9e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
910.3,6.840000000000001e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
910.4,6.840000000000001e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
910.5,6.87e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
910.6,6.87e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
910.7,6.86e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
910.8,6.809999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
910.9,6.840000000000001e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
911.0,6.8e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
911.1,6.840000000000001e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
911.2,6.850000000000002e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
911.3,6.86e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
911.4,6.879999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
911.5,6.809999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
911.6,6.790000000000001e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
911.7,6.759999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
911.8,6.63e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
911.9,6.52e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
912.0,6.3999999999999996e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
912.1,6.3200000000000005e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
912.2,6.21e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
912.3,6.109999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
912.4,6e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
912.5,5.9699999999999994e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
912.6,7.290000000000001e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
912.7,7.08e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
912.8,6.91e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
912.9,6.86e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
913.0,6.9e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
913.1,7.04e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
913.2,7.23e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
913.3,7.27e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
913.4,7.22e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
913.5,7.18e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
913.6,7.12e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
913.7,7.1e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
913.8,7.05e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
913.9,6.93e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
914.0,6.779999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
914.1,6.6599999999999995e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
914.2,6.59e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
914.3,6.59e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
914.4,6.54e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
914.5,6.459999999999998e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
914.6,6.3200000000000005e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
914.7,6.0899999999999995e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
914.8,6.1e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
914.9,6.15e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
915.0,6.24e-21,Upper Limit,H1:PEM-CS_ACC_PSL_PERISCOPE_X
915.1,6.53e-21,Upper Limit,H1:PEM-CS_ACC_PSL_PERISCOPE_X
915.2,6.8e-21,Upper Limit,H1:PEM-CS_ACC_PSL_PERISCOPE_X
915.3,7.05e-21,Upper Limit,H1:PEM-CS_ACC_PSL_PERISCOPE_X
915.4,7.340000000000001e-21,Upper Limit,H1:PEM-CS_ACC_PSL_PERISCOPE_X
915.5,7.58e-21,Upper Limit,H1:PEM-CS_ACC_PSL_PERISCOPE_X
915.6,7.78e-21,Upper Limit,H1:PEM-CS_ACC_PSL_PERISCOPE_X
915.7,7.91e-21,Upper Limit,H1:PEM-CS_ACC_PSL_PERISCOPE_X
915.8,8.01e-21,Upper Limit,H1:PEM-CS_ACC_PSL_PERISCOPE_X
915.9,8.120000000000001e-21,Upper Limit,H1:PEM-CS_ACC_PSL_PERISCOPE_X
916.0,8.25e-21,Upper Limit,H1:PEM-CS_ACC_PSL_PERISCOPE_X
916.1,8.37e-21,Upper Limit,H1:PEM-CS_ACC_PSL_PERISCOPE_X
916.2,8.379999999999999e-21,Upper Limit,H1:PEM-CS_ACC_PSL_PERISCOPE_X
916.3,8.329999999999999e-21,Upper Limit,H1:PEM-CS_ACC_PSL_PERISCOPE_X
916.4,8.290000000000001e-21,Upper Limit,H1:PEM-CS_ACC_PSL_PERISCOPE_X
916.5,8.64e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
916.6,8.94e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
916.7,9.27e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
916.8,9.559999999999999e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
916.9,9.840000000000001e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
917.0,1.03e-20,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
917.1,1.0500000000000001e-20,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
917.2,1.08e-20,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
917.3,1.1100000000000001e-20,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
917.4,1.14e-20,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
917.5,1.17e-20,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
917.6,1.2e-20,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
917.7,1.21e-20,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
917.8,1.19e-20,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
917.9,1.19e-20,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
918.0,1.1599999999999998e-20,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
918.1,1.15e-20,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
918.2,1.1299999999999999e-20,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
918.3,1.1000000000000001e-20,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
918.4,1.06e-20,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
918.5,1.03e-20,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
918.6,9.940000000000002e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
918.7,9.52e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
918.8,9.15e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
918.9,8.77e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
919.0,8.420000000000002e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
919.1,8.02e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
919.2,7.659999999999999e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE2_Z
919.3,7.759999999999999e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE2_Z
919.4,7.85e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE2_Z
919.5,8.04e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE2_Z
919.6,8.14e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE2_Z
919.7,8.2e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE2_Z
919.8,8.229999999999999e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE2_Z
919.9,9.08e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
920.0,9.070000000000001e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
920.1,8.46e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE2_Z
920.2,8.92e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
920.3,8.83e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
920.4,9.070000000000001e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE2_Z
920.5,9.220000000000001e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE2_Z
920.6,9.36e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE2_Z
920.7,9.679999999999999e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE2_Z
920.8,7.609999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Z
920.9,4.79e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
921.0,4.96e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
921.1,5.09e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
921.2,5.290000000000001e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
921.3,5.479999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
921.4,5.67e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
921.5,5.95e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
921.6,6.2600000000000005e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
921.7,6.6599999999999995e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
921.8,6.940000000000001e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
921.9,7.329999999999999e-21,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
922.0,4.6200000000000005e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
922.1,4.93e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
922.2,5.22e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
922.3,5.479999999999999e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
922.4,5.75e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
922.5,5.99e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
922.6,6.18e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
922.7,6.3800000000000005e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
922.8,6.550000000000001e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
922.9,6.7700000000000004e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
923.0,6.949999999999999e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
923.1,7.22e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
923.2,7.36e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
923.3,7.430000000000001e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
923.4,7.7e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
923.5,7.96e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
923.6,8.2e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
923.7,8.46e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
923.8,8.64e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
923.9,8.690000000000001e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
924.0,8.79e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
924.1,6.19e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
924.2,6.2199999999999995e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
924.3,6.2799999999999995e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
924.4,6.3800000000000005e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
924.5,6.42e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
924.6,6.47e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
924.7,6.56e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
924.8,6.550000000000001e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
924.9,6.57e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
925.0,6.54e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
925.1,6.56e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
925.2,6.52e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
925.3,6.459999999999998e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
925.4,6.42e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
925.5,6.51e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
925.6,6.579999999999999e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
925.7,6.579999999999999e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
925.8,6.609999999999999e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
925.9,6.54e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
926.0,8.26e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE2_Z
926.1,7.859999999999998e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE2_Z
926.2,7.47e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE2_Z
926.3,7.12e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE2_Z
926.4,8.159999999999999e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
926.5,7.879999999999999e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
926.6,7.56e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
926.7,7.36e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
926.8,7.159999999999999e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
926.9,6.999999999999999e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
927.0,6.829999999999999e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
927.1,6.68e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
927.2,6.54e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
927.3,6.42e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
927.4,6.2199999999999995e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
927.5,6.0899999999999995e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
927.6,6.19e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
927.7,6.370000000000001e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
927.8,6.51e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
927.9,6.720000000000001e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
928.0,7.01e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
928.1,7.26e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
928.2,7.480000000000001e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
928.3,7.670000000000001e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
928.4,5.2e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
928.5,5.1e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
928.6,5.05e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
928.7,4.96e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
928.8,4.9e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
928.9,4.9e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
929.0,4.85e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
929.1,4.8e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
929.2,4.72e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
929.3,4.73e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
929.4,4.6999999999999995e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
929.5,4.66e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
929.6,4.6e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
929.7,4.6399999999999995e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
929.8,4.66e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
929.9,4.69e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
930.0,4.73e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
930.1,4.69e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
930.2,4.670000000000001e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
930.3,4.69e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
930.4,4.6100000000000006e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
930.5,4.6e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
930.6,4.5699999999999996e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
930.7,4.5000000000000004e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
930.8,4.4e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
930.9,4.32e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
931.0,4.429999999999999e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
931.1,7.600000000000001e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
931.2,7.340000000000001e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
931.3,6.93e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
931.4,6.56e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Y
931.5,6.2799999999999995e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
931.6,6.15e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
931.7,6.08e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
931.8,5.94e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
931.9,5.81e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
932.0,5.71e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
932.1,5.6399999999999996e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
932.2,5.5700000000000004e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
932.3,5.5299999999999994e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
932.4,5.489999999999999e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
932.5,5.46e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
932.6,5.39e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
932.7,5.3299999999999995e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
932.8,5.3100000000000005e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
